concept_id,label,concept_class
1177481,ibuprofen 3 MG/ML Oral Suspension,ClinicalDrug
1177512,ibuprofen 0.05 MG/MG Topical Gel,ClinicalDrug
1177513,ibuprofen 50 MG/ML Topical Cream,ClinicalDrug
1177641,ibuprofen 300 MG Oral Capsule,ClinicalDrug
1177662,ibuprofen 400 MG Oral Capsule,ClinicalDrug
1177663,ibuprofen 120 MG Oral Tablet,ClinicalDrug
1177664,acetaminophen 250 MG / ibuprofen 200 MG Oral Capsule,ClinicalDrug
1177665,ibuprofen 300 MG Extended Release Oral Tablet,ClinicalDrug
1177671,ibuprofen 133 MG/ML Injectable Solution,ClinicalDrug
1177705,ibuprofen 500 MG Oral Tablet,ClinicalDrug
1177706,cyclonium 10 MG / ibuprofen 400 MG Oral Tablet,ClinicalDrug
1177740,ibuprofen 400 MG,ClinicalDrugComp
1177741,ibuprofen 80 MG/ML,ClinicalDrugComp
1177762,ibuprofen 40 MG/ML,ClinicalDrugComp
1177763,ibuprofen 133 MG/ML,ClinicalDrugComp
1177764,ibuprofen 500 MG,ClinicalDrugComp
1177769,ibuprofen 600 MG Oral Tablet [Ibifon 600],BrandedDrug
1177770,ibuprofen 600 MG Oral Tablet [Ibren],BrandedDrug
1177793,ibuprofen 3 MG/ML,ClinicalDrugComp
1177796,hydroxocobalamin 2 MG/ML / ibuprofen 80 MG/ML Injectable Solution,ClinicalDrug
1177801,ibuprofen 800 MG Oral Tablet [Samson 8],BrandedDrug
1177822,ibuprofen 20 MG/ML Oral Suspension [Motrin],BrandedDrug
1177823,ibuprofen 10 MG/ML,ClinicalDrugComp
1177825,2 ML ibuprofen 10 MG/ML Injection [Neoprofen],QuantBrandedDrug
1177827,ibuprofen 200 MG Oral Capsule [Wal-Profen],BrandedDrug
1177831,ibuprofen 50 MG Chewable Tablet [Advil],BrandedDrug
1177842,ibuprofen 40 MG/ML Oral Suspension [Advil],BrandedDrug
1177843,ibuprofen 200 MG Oral Capsule [Advil],BrandedDrug
1177844,ibuprofen 100 MG Oral Tablet [Advil],BrandedDrug
1177845,ibuprofen 100 MG Chewable Tablet [Advil],BrandedDrug
1177847,ibuprofen 20 MG/ML Oral Solution,ClinicalDrug
1177851,ibuprofen 100 MG Chewable Tablet [Motrin],BrandedDrug
1361176,ibuprofen 4 MG/ML,ClinicalDrugComp
1361177,ibuprofen 4 MG/ML [Caldolor],BrandedDrugComp
1361178,ibuprofen 4 MG/ML Injection,ClinicalDrug
1361179,ibuprofen 4 MG/ML Injection [Caldolor],BrandedDrug
1361547,ibuprofen 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet,ClinicalDrug
1361665,200 ML ibuprofen 4 MG/ML Injection,QuantClinicalDrug
1361666,200 ML ibuprofen 4 MG/ML Injection [Caldolor],QuantBrandedDrug
1510443,ibuprofen 200 MG [Dragon Tabs],BrandedDrugComp
1510444,ibuprofen Oral Tablet [Dragon Tabs],BrandedDrugForm
1510445,Dragon Tabs Oral Product,BrandedDoseGroup
1510446,Dragon Tabs Pill,BrandedDoseGroup
1510447,ibuprofen 200 MG Oral Tablet [Dragon Tabs],BrandedDrug
1830416,ibuprofen Oral Suspension [Algidrin],BrandedDrugForm
