concept_id,label,concept_class
1244603,Presymptomatic type 1 diabetes mellitus,Disorder
1340528,Slowly progressive insulin dependent diabetes mellitus type 1A,Disorder
3661732,Newly diagnosed type 1 diabetes mellitus,Disorder
36717215,"Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome",Disorder
37163452,Fulminant type 1 diabetes mellitus,Disorder
37165632,"Juvenile-onset diabetes mellitus, central and peripheral neurodegeneration syndrome",Disorder
37168689,Wolfram syndrome type 1,Disorder
37168690,Wolfram syndrome type 2,Disorder
37174264,Diabetes mellitus type 1 stage 1,Disorder
37174265,Diabetes mellitus type 1 stage 2,Disorder
37174270,Diabetes mellitus type 1 stage 3,Disorder
4047906,Insulin dependent diabetes mellitus type 1A,Disorder
40484649,Well controlled type 1 diabetes mellitus,Disorder
4063042,Pre-existing type 1 diabetes mellitus,Disorder
4099214,Type 1 diabetes mellitus with ulcer,Disorder
4099215,Type 1 diabetes mellitus maturity onset,Disorder
4102018,Insulin dependent diabetes mellitus type 1B,Disorder
4145827,Latent autoimmune diabetes mellitus in adult,Disorder
4322638,Wolfram syndrome,Disorder
43531008,Pre-existing type 1 diabetes mellitus in pregnancy,Disorder
43531009,Pregnancy and type 1 diabetes mellitus,Disorder
45757674,Diabetes mellitus type 1 without retinopathy,Disorder
45766051,Type I diabetes mellitus in remission,Disorder
766252,Exacerbation of type 1 diabetes mellitus,Disorder
